SpecCarMakeNameNeuve,SpecCarTypeNeuve,SpecCarFuelTypeNeuve,SpecCarBodyTypeNeuve,SpecCarPowerNeuve,ID_Veh_Neuve,groupe_tarification_vehicule_Neuve,date_debut_construction_Neuve,date_fin_construction_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,valeur_a_neuf_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,code_type_cout_dta_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve
RENAULT,SCENIC IV,CARB,MSP,7,RE97216,12,2020,9999,F,140,34900,M1,0,5,4,3,7,11,4,11,6,8,99
RENAULT,SCENIC IV,CARB,MSP,7,RE97216,12,2020,9999,F,140,34900,M1,0,5,4,3,7,11,4,11,6,8,99
RENAULT,SCENIC IV,CARB,MSP,7,RE97231,12,2021,9999,F,140,36400,M1,0,5,4,3,7,11,4,11,6,8,99
RENAULT,SCENIC IV,CARB,MSP,7,RE97231,12,2021,9999,F,140,36400,M1,0,5,4,3,7,11,4,11,6,8,99
RENAULT,SCENIC IV,CARB,MSP,7,RE97232,12,2021,9999,F,140,38400,M1,0,5,4,3,7,11,5,11,6,8,99
RENAULT,SCENIC IV,CARB,MSP,7,RE97232,12,2021,9999,F,140,38400,M1,0,5,4,3,7,11,5,11,6,8,99
RENAULT,SCENIC IV,CARB,MSP,7,RE97212,12,2020,9999,E,140,30900,M1,0,5,4,3,7,11,4,11,6,8,99
RENAULT,SCENIC IV,CARB,MSP,7,RE97212,12,2020,9999,E,140,30900,M1,0,5,4,3,7,11,4,11,6,8,99
RENAULT,SCENIC IV,CARB,MSP,8,RE97211,12,2020,9999,F,160,39000,M1,0,4,4,5,7,11,4,11,6,8,99
RENAULT,SCENIC IV,CARB,MSP,8,RE97211,12,2020,9999,F,160,39000,M1,0,4,4,5,7,11,4,11,6,8,99
RENAULT,SCENIC IV,CARB,MSP,8,RE97225,12,2021,9999,G,160,41400,M1,0,4,4,5,7,11,4,12,6,8,99
RENAULT,SCENIC IV,CARB,MSP,8,RE97225,12,2021,9999,G,160,41400,M1,0,4,4,5,7,11,4,12,6,8,99
RENAULT,SCENIC IV,CARB,MSP,8,RE97208,12,2020,9999,F,160,36600,M1,0,4,4,5,7,11,4,11,6,8,99
RENAULT,SCENIC IV,CARB,MSP,8,RE97208,12,2020,9999,F,160,36600,M1,0,4,4,5,7,11,4,11,6,8,99
RENAULT,SCENIC IV,CARB,MSP,8,RE97222,12,2020,9999,F,160,39800,M1,0,4,4,5,7,11,4,11,6,8,99
RENAULT,SCENIC IV,CARB,MSP,8,RE97222,12,2020,9999,F,160,39800,M1,0,4,4,5,7,11,4,11,6,8,99
RENAULT,SCENIC IV,CARB,MSP,8,RE97230,12,2021,9999,G,160,43200,M1,0,4,4,5,7,11,5,12,6,8,99
RENAULT,SCENIC IV,CARB,MSP,8,RE97230,12,2021,9999,G,160,43200,M1,0,4,4,5,7,11,5,12,6,8,99
RENAULT,SCENIC IV,CARB,MSP,8,RE97219,12,2020,9999,F,160,37400,M1,0,4,4,5,7,11,4,11,6,8,99
RENAULT,SCENIC IV,CARB,MSP,8,RE97219,12,2020,9999,F,160,37400,M1,0,4,4,5,7,11,4,11,6,8,99
RENAULT,SCENIC V,ELEC,VTC,4,RE0H001,15,2023,9999,F,170,39990,M1,1,6,4,10,5,15,9,13,5,11,99
RENAULT,SCENIC V,ELEC,VTC,4,RE0H001,15,2023,9999,F,170,39990,M1,1,6,4,10,5,15,9,13,5,11,99
RENAULT,SCENIC V,ELEC,VTC,4,RE0H002,15,2023,9999,G,170,41990,M1,1,6,4,10,5,15,9,13,5,11,99
RENAULT,SCENIC V,ELEC,VTC,4,RE0H002,15,2023,9999,G,170,41990,M1,1,6,4,10,5,15,9,13,5,11,99
RENAULT,SCENIC V,ELEC,VTC,4,RE0H003,15,2023,9999,H,218,46990,M1,1,6,4,10,5,15,9,13,5,11,99
RENAULT,SCENIC V,ELEC,VTC,4,RE0H003,15,2023,9999,H,218,46990,M1,1,6,4,10,5,15,9,13,5,11,99
RENAULT,SCENIC V,ELEC,VTC,4,RE0H004,15,2023,9999,H,218,48990,M1,1,6,4,10,5,15,9,13,5,11,99
RENAULT,SCENIC V,ELEC,VTC,4,RE0H004,15,2023,9999,H,218,48990,M1,1,6,4,10,5,15,9,13,5,11,99
RENAULT,SCENIC V,ELEC,VTC,4,RE0H005,15,2023,9999,J,218,52490,M1,1,6,4,10,5,15,9,15,5,11,99
RENAULT,SCENIC V,ELEC,VTC,4,RE0H005,15,2023,9999,J,218,52490,M1,1,6,4,10,5,15,9,15,5,11,99
RENAULT,TALISMAN,DIES,BER,8,RE95121,13,2019,9999,F,160,37500,M2,0,10,8,7,9,11,6,12,10,12,99
RENAULT,TALISMAN,DIES,BER,8,RE95121,13,2019,9999,F,160,37500,M2,0,10,8,7,9,11,6,12,10,12,99
RENAULT,TALISMAN,DIES,BER,8,RE95124,13,2019,9999,F,160,40100,M2,0,10,8,7,9,11,6,12,10,12,99
RENAULT,TALISMAN,DIES,BER,8,RE95124,13,2019,9999,F,160,40100,M2,0,10,8,7,9,11,6,12,10,12,99
RENAULT,TALISMAN,DIES,BER,8,RE95154,13,2020,9999,F,160,39300,M2,0,10,8,7,9,11,6,12,10,10,99
RENAULT,TALISMAN,DIES,BER,8,RE95154,13,2020,9999,F,160,39300,M2,0,10,8,7,9,11,6,12,10,10,99
RENAULT,TALISMAN,DIES,BER,10,RE95148,14,2020,9999,J,190,51500,M2,0,7,6,7,9,15,8,15,10,12,99
RENAULT,TALISMAN,DIES,BER,10,RE95148,14,2020,9999,J,190,51500,M2,0,7,6,7,9,15,8,15,10,12,99
RENAULT,TALISMAN,DIES,BER,10,RE95147,14,2020,9999,H,190,44800,M2,0,7,6,7,9,15,8,13,10,12,99
RENAULT,TALISMAN,DIES,BER,10,RE95147,14,2020,9999,H,190,44800,M2,0,7,6,7,9,15,8,13,10,12,99
RENAULT,TALISMAN,DIES,BRK,8,RE95136,13,2019,9999,F,160,38700,M2,0,8,6,8,8,11,5,11,10,12,99
RENAULT,TALISMAN,DIES,BRK,8,RE95136,13,2019,9999,F,160,38700,M2,0,8,6,8,8,11,5,11,10,12,99
RENAULT,TALISMAN,DIES,BRK,8,RE95139,13,2019,9999,G,160,41500,M2,0,8,6,8,8,11,5,12,10,12,99
RENAULT,TALISMAN,DIES,BRK,8,RE95139,13,2019,9999,G,160,41500,M2,0,8,6,8,8,11,5,12,10,12,99
RENAULT,TALISMAN,DIES,BRK,8,RE95158,13,2020,9999,F,160,40500,M2,0,8,6,8,8,11,5,12,10,10,99
RENAULT,TALISMAN,DIES,BRK,8,RE95158,13,2020,9999,F,160,40500,M2,0,8,6,8,8,11,5,12,10,10,99
RENAULT,TALISMAN,DIES,BRK,10,RE95150,14,2020,9999,J,190,52900,M2,0,5,5,8,9,15,8,13,10,12,99
RENAULT,TALISMAN,DIES,BRK,10,RE95150,14,2020,9999,J,190,52900,M2,0,5,5,8,9,15,8,13,10,12,99
RENAULT,TALISMAN,DIES,BRK,10,RE95149,14,2020,9999,H,190,46200,M2,0,5,5,8,9,15,8,13,10,12,99
RENAULT,TALISMAN,DIES,BRK,10,RE95149,14,2020,9999,H,190,46200,M2,0,5,5,8,9,15,8,13,10,12,99
RENAULT,TALISMAN,CARB,BER,7,RE95152,13,2020,9999,F,140,35500,M2,0,10,6,7,8,11,6,12,7,10,99
RENAULT,TALISMAN,CARB,BER,7,RE95152,13,2020,9999,F,140,35500,M2,0,10,6,7,8,11,6,12,7,10,99
RENAULT,TALISMAN,CARB,BER,7,RE95151,13,2020,9999,F,140,34800,M2,0,10,6,7,8,11,6,12,7,10,99
RENAULT,TALISMAN,CARB,BER,7,RE95151,13,2020,9999,F,140,34800,M2,0,10,6,7,8,11,6,12,7,10,99
RENAULT,TALISMAN,CARB,BER,8,RE95119,13,2019,9999,F,160,36200,M2,0,10,6,7,8,11,6,12,7,12,99
RENAULT,TALISMAN,CARB,BER,8,RE95119,13,2019,9999,F,160,36200,M2,0,10,6,7,8,11,6,12,7,12,99
RENAULT,TALISMAN,CARB,BER,8,RE95130,13,2019,9999,H,160,45300,M2,0,10,6,7,8,11,6,12,7,12,99
RENAULT,TALISMAN,CARB,BER,8,RE95130,13,2019,9999,H,160,45300,M2,0,10,6,7,8,11,6,12,7,12,99
RENAULT,TALISMAN,CARB,BER,8,RE95122,13,2019,9999,F,160,38600,M2,0,10,6,7,8,11,6,12,7,12,99
RENAULT,TALISMAN,CARB,BER,8,RE95122,13,2019,9999,F,160,38600,M2,0,10,6,7,8,11,6,12,7,12,99
RENAULT,TALISMAN,CARB,BER,8,RE95153,13,2020,9999,F,160,38000,M2,0,10,6,7,8,11,6,12,7,10,99
RENAULT,TALISMAN,CARB,BER,8,RE95153,13,2020,9999,F,160,38000,M2,0,10,6,7,8,11,6,12,7,10,99
RENAULT,TALISMAN,CARB,BER,8,RE95117,13,2019,9999,F,160,35100,M2,0,10,6,7,8,11,6,12,7,12,99
RENAULT,TALISMAN,CARB,BER,8,RE95117,13,2019,9999,F,160,35100,M2,0,10,6,7,8,11,6,12,7,12,99
RENAULT,TALISMAN,CARB,BRK,8,RE95156,13,2020,9999,F,140,36700,M2,0,8,5,8,8,11,5,11,7,10,99
RENAULT,TALISMAN,CARB,BRK,8,RE95156,13,2020,9999,F,140,36700,M2,0,8,5,8,8,11,5,11,7,10,99
RENAULT,TALISMAN,CARB,BRK,8,RE95155,13,2020,9999,F,140,36000,M2,0,8,5,8,8,11,5,11,7,10,99
RENAULT,TALISMAN,CARB,BRK,8,RE95155,13,2020,9999,F,140,36000,M2,0,8,5,8,8,11,5,11,7,10,99
RENAULT,TALISMAN,CARB,BRK,8,RE95134,13,2019,9999,F,160,37400,M2,0,8,5,8,8,11,5,11,7,12,99
RENAULT,TALISMAN,CARB,BRK,8,RE95134,13,2019,9999,F,160,37400,M2,0,8,5,8,8,11,5,11,7,12,99
RENAULT,TALISMAN,CARB,BRK,8,RE95145,13,2019,9999,H,160,46700,M2,0,8,5,8,8,11,5,12,7,12,99
RENAULT,TALISMAN,CARB,BRK,8,RE95145,13,2019,9999,H,160,46700,M2,0,8,5,8,8,11,5,12,7,12,99
RENAULT,TALISMAN,CARB,BRK,8,RE95137,13,2019,9999,F,160,40000,M2,0,8,5,8,8,11,5,12,7,12,99
RENAULT,TALISMAN,CARB,BRK,8,RE95137,13,2019,9999,F,160,40000,M2,0,8,5,8,8,11,5,12,7,12,99
RENAULT,TALISMAN,CARB,BRK,8,RE95157,13,2020,9999,F,160,39200,M2,0,8,5,8,8,11,5,11,7,10,99
RENAULT,TALISMAN,CARB,BRK,8,RE95157,13,2020,9999,F,160,39200,M2,0,8,5,8,8,11,5,11,7,10,99
RENAULT,TALISMAN,CARB,BRK,8,RE95132,13,2019,9999,F,160,36300,M2,0,8,5,8,8,11,5,11,7,12,99
RENAULT,TALISMAN,CARB,BRK,8,RE95132,13,2019,9999,F,160,36300,M2,0,8,5,8,8,11,5,11,7,12,99
RENAULT,TRAFIC III,DIES,CBC,6,RE91246,11,2019,9999,E,120,32700,K1,0,16,7,3,5,9,5,8,10,7,99
RENAULT,TRAFIC III,DIES,CBC,6,RE91246,11,2019,9999,E,120,32700,K1,0,16,7,3,5,9,5,8,10,7,99
RENAULT,TRAFIC III,DIES,CBC,6,RE91248,11,2019,9999,F,120,34900,K1,0,16,7,3,5,9,5,8,10,7,99
RENAULT,TRAFIC III,DIES,CBC,6,RE91248,11,2019,9999,F,120,34900,K1,0,16,7,3,5,9,5,8,10,7,99
RENAULT,TRAFIC III,DIES,CBC,6,RE91247,11,2019,9999,E,120,33900,K1,0,16,7,3,5,9,5,8,10,7,99
RENAULT,TRAFIC III,DIES,CBC,6,RE91247,11,2019,9999,E,120,33900,K1,0,16,7,3,5,9,5,8,10,7,99
RENAULT,TRAFIC III,DIES,CBC,6,RE91249,11,2019,9999,F,120,36100,K1,0,16,7,3,5,9,5,10,10,7,99
RENAULT,TRAFIC III,DIES,CBC,6,RE91249,11,2019,9999,F,120,36100,K1,0,16,7,3,5,9,5,10,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91175,12,2018,9999,F,145,39300,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91175,12,2018,9999,F,145,39300,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91254,12,2019,9999,G,145,41400,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91254,12,2019,9999,G,145,41400,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91173,12,2018,9999,E,145,33700,K1,0,16,7,3,5,11,6,10,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91173,12,2018,9999,E,145,33700,K1,0,16,7,3,5,11,6,10,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91174,12,2018,9999,F,145,35900,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91174,12,2018,9999,F,145,35900,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91250,12,2019,9999,F,145,38000,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91250,12,2019,9999,F,145,38000,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91317,12,2020,9999,G,150,41300,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91317,12,2020,9999,G,150,41300,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91318,12,2020,9999,G,150,43500,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91318,12,2020,9999,G,150,43500,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91323,12,2020,9999,H,150,45900,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91323,12,2020,9999,H,150,45900,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91324,12,2020,9999,H,150,48100,K1,0,16,7,3,5,11,6,12,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91324,12,2020,9999,H,150,48100,K1,0,16,7,3,5,11,6,12,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91313,12,2020,9999,F,150,37400,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91313,12,2020,9999,F,150,37400,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91314,12,2020,9999,F,150,39600,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91314,12,2020,9999,F,150,39600,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91178,12,2018,9999,F,145,40500,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91178,12,2018,9999,F,145,40500,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91256,12,2019,9999,G,145,42600,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91256,12,2019,9999,G,145,42600,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91176,12,2018,9999,F,145,34900,K1,0,16,7,3,5,11,6,10,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91176,12,2018,9999,F,145,34900,K1,0,16,7,3,5,11,6,10,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91177,12,2018,9999,F,145,37100,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91177,12,2018,9999,F,145,37100,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91251,12,2019,9999,F,145,39200,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91251,12,2019,9999,F,145,39200,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91320,12,2020,9999,G,150,42500,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91320,12,2020,9999,G,150,42500,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91321,12,2020,9999,H,150,44700,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91321,12,2020,9999,H,150,44700,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91326,12,2020,9999,H,150,47100,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91326,12,2020,9999,H,150,47100,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91327,12,2020,9999,H,150,49300,K1,0,16,7,3,5,11,6,12,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91327,12,2020,9999,H,150,49300,K1,0,16,7,3,5,11,6,12,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91315,12,2020,9999,F,150,38600,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91315,12,2020,9999,F,150,38600,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91316,12,2020,9999,F,150,40800,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91316,12,2020,9999,F,150,40800,K1,0,16,7,3,5,11,6,11,10,6,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91211,12,2018,9999,H,145,45900,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91211,12,2018,9999,H,145,45900,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91262,12,2019,9999,H,145,48000,K1,0,16,7,3,5,11,6,12,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91262,12,2019,9999,H,145,48000,K1,0,16,7,3,5,11,6,12,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91214,12,2018,9999,H,145,47100,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91214,12,2018,9999,H,145,47100,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91264,12,2019,9999,H,145,49200,K1,0,16,7,3,5,11,6,12,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91264,12,2019,9999,H,145,49200,K1,0,16,7,3,5,11,6,12,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91205,12,2018,9999,G,145,42500,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91205,12,2018,9999,G,145,42500,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91258,12,2019,9999,H,145,44600,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91258,12,2019,9999,H,145,44600,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91208,12,2018,9999,G,145,43700,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91208,12,2018,9999,G,145,43700,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91260,12,2019,9999,H,145,45800,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,8,RE91260,12,2019,9999,H,145,45800,K1,0,16,7,3,5,11,6,11,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91255,13,2019,9999,G,170,42400,K1,0,16,7,3,6,15,9,12,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91255,13,2019,9999,G,170,42400,K1,0,16,7,3,6,15,9,12,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91319,13,2020,9999,H,170,44500,K1,0,15,6,3,6,15,9,12,10,6,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91319,13,2020,9999,H,170,44500,K1,0,15,6,3,6,15,9,12,10,6,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91325,13,2020,9999,H,170,49100,K1,0,15,6,3,6,15,9,13,10,6,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91325,13,2020,9999,H,170,49100,K1,0,15,6,3,6,15,9,13,10,6,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91252,13,2019,9999,F,170,39000,K1,0,16,7,3,6,15,9,12,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91252,13,2019,9999,F,170,39000,K1,0,16,7,3,6,15,9,12,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91322,13,2020,9999,H,170,45700,K1,0,15,6,3,6,15,9,12,10,6,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91322,13,2020,9999,H,170,45700,K1,0,15,6,3,6,15,9,12,10,6,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91257,13,2019,9999,G,170,43600,K1,0,16,7,3,6,15,9,12,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91257,13,2019,9999,G,170,43600,K1,0,16,7,3,6,15,9,12,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91328,13,2020,9999,J,170,50300,K1,0,15,6,3,6,15,9,13,10,6,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91328,13,2020,9999,J,170,50300,K1,0,15,6,3,6,15,9,13,10,6,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91253,13,2019,9999,F,170,40200,K1,0,16,7,3,6,15,9,12,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91253,13,2019,9999,F,170,40200,K1,0,16,7,3,6,15,9,12,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91263,13,2019,9999,H,170,49000,K1,0,16,7,3,6,15,9,13,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91263,13,2019,9999,H,170,49000,K1,0,16,7,3,6,15,9,13,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91265,13,2019,9999,J,170,50200,K1,0,16,7,3,6,15,9,13,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91265,13,2019,9999,J,170,50200,K1,0,16,7,3,6,15,9,13,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91266,13,2019,9999,J,170,50900,K1,0,16,7,3,6,15,9,13,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91266,13,2019,9999,J,170,50900,K1,0,16,7,3,6,15,9,13,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91267,13,2019,9999,J,170,52100,K1,0,16,7,3,6,15,9,13,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91267,13,2019,9999,J,170,52100,K1,0,16,7,3,6,15,9,13,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91259,13,2019,9999,H,170,45600,K1,0,16,7,3,6,15,9,12,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91259,13,2019,9999,H,170,45600,K1,0,16,7,3,6,15,9,12,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91261,13,2019,9999,H,170,46800,K1,0,16,7,3,6,15,9,12,10,7,99
RENAULT,TRAFIC III,DIES,CBC,9,RE91261,13,2019,9999,H,170,46800,K1,0,16,7,3,6,15,9,12,10,7,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91377,14,2022,9999,F,130,40320,K1,0,14,9,2,6,12,7,8,10,7,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91377,14,2022,9999,F,130,40320,K1,0,14,9,2,6,12,7,8,10,7,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91367,14,2021,9999,F,130,39240,K1,0,14,9,2,6,12,7,8,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91367,14,2021,9999,F,130,39240,K1,0,14,9,2,6,12,7,8,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91363,15,2021,9999,F,150,40440,K1,0,14,9,2,6,11,8,9,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91363,15,2021,9999,F,150,40440,K1,0,14,9,2,6,11,8,9,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91364,15,2021,9999,G,150,42600,K1,0,14,9,2,6,11,8,9,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91364,15,2021,9999,G,150,42600,K1,0,14,9,2,6,11,8,9,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91368,15,2021,9999,G,150,41520,K1,0,14,9,2,6,11,8,9,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91368,15,2021,9999,G,150,41520,K1,0,14,9,2,6,11,8,9,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91369,15,2021,9999,G,150,43680,K1,0,14,9,2,6,11,8,9,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91369,15,2021,9999,G,150,43680,K1,0,14,9,2,6,11,8,9,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91370,15,2021,9999,G,170,42840,K1,0,14,9,2,8,15,10,11,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91370,15,2021,9999,G,170,42840,K1,0,14,9,2,8,15,10,11,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91371,15,2021,9999,H,170,45000,K1,0,13,8,2,8,15,10,11,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91371,15,2021,9999,H,170,45000,K1,0,13,8,2,8,15,10,11,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91378,14,2022,9999,G,130,41160,K1,0,14,9,2,6,12,7,8,10,7,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91378,14,2022,9999,G,130,41160,K1,0,14,9,2,6,12,7,8,10,7,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91372,14,2021,9999,F,130,40080,K1,0,14,9,2,6,12,7,8,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91372,14,2021,9999,F,130,40080,K1,0,14,9,2,6,12,7,8,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91365,15,2021,9999,G,150,41280,K1,0,14,9,2,6,11,8,9,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91365,15,2021,9999,G,150,41280,K1,0,14,9,2,6,11,8,9,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91366,15,2021,9999,G,150,43440,K1,0,14,9,2,6,11,8,9,10,6,99
RENAULT,TRAFIC III,DIES,FGN,7,RE91366,15,2021,9999,G,150,43440,K1,0,14,9,2,6,11,8,9,10,6,99
